Timestamp|Replay Lag (microseconds)
2021-09-27 04:20:00.326593+00|9529227
2021-09-27 04:20:01.395682+00|9929382
2021-09-27 04:20:02.46003+00|10640371
2021-09-27 04:20:03.528267+00|11642547
2021-09-27 04:20:04.587182+00|12006207
2021-09-27 04:20:05.656904+00|12600097
2021-09-27 04:20:06.729095+00|13045868
2021-09-27 04:20:07.796014+00|13547017
2021-09-27 04:20:08.866448+00|14216422
2021-09-27 04:20:09.942668+00|14779844
2021-09-27 04:20:11.012324+00|15249170
2021-09-27 04:20:12.075823+00|15483229
2021-09-27 04:20:13.137338+00|15743565
2021-09-27 04:20:14.207391+00|16231272
2021-09-27 04:20:15.278292+00|16669158
2021-09-27 04:20:16.346939+00|17091048
2021-09-27 04:20:17.424872+00|17788795
2021-09-27 04:20:18.494481+00|17985095
2021-09-27 04:20:19.562105+00|18209474
2021-09-27 04:20:20.63919+00|18570453
